3/1/2017,Saag Aloo,1
3/1/2017,Aloo Gobi,1
3/1/2017,Bombay Aloo,2
3/1/2017,Mixed Starter,1
3/1/2017,Vegetable Samba,1
3/1/2017,Madras,3
3/1/2017,Curry,3
3/1/2017,Vindaloo,1
3/1/2017,Rogon,1
3/1/2017,Butter Chicken,1
3/1/2017,Korma,3
3/1/2017,Chicken Tikka Masala,1
3/1/2017,Chicken Royal,1
3/1/2017,House white wine 75cl,1
4/1/2017,Mango Chutney,2
4/1/2017,Onion Chutney,3
4/1/2017,Mint Sauce,1
4/1/2017,Red Sauce,1
4/1/2017,Plain Papadum,6
4/1/2017,Naan,5
4/1/2017,Pilau Rice,5
4/1/2017,Lemonade 1.5 ltr,1
4/1/2017,Plain Rice,1
4/1/2017,Garlic Naan,3
4/1/2017,Peshwari Naan,1
4/1/2017,Kulcha Naan,1
4/1/2017,Mini Bhaji,1
4/1/2017,Meat Samosa,1
4/1/2017,Curry Sauce,1
4/1/2017,Special Fried Rice,1
4/1/2017,Chicken Chaat,2
4/1/2017,Bombay Aloo,1
4/1/2017,Mixed Starter,1
4/1/2017,Vegetable Curry,1
4/1/2017,Saag Aloo,1
4/1/2017,Muttar Paneer,1
4/1/2017,Chana Masala,1
4/1/2017,Madras,1
4/1/2017,Korma,3
4/1/2017,Dhansak,1
4/1/2017,Chicken Tikka Masala,1
4/1/2017,Chicken Chilli Suka,1
4/1/2017,Chicken Tikka (Main),1
4/1/2017,Pathia,1
4/1/2017,Chicken Tikka Balti,1
4/1/2017,Chicken Tikka Biryani,1
4/1/2017,Prawn Biryani,1
5/1/2017,Naan,2
5/1/2017,Plain Rice,2
5/1/2017,Pilau Rice,1
5/1/2017,Coke 1.5 ltr,1
5/1/2017,Mini Bhaji,2
5/1/2017,Madras,1
5/1/2017,Bhuna,1
6/1/2017,Mango Chutney,9
6/1/2017,Mint Sauce,5
6/1/2017,Lime Pickle,2
6/1/2017,Onion Chutney,1
6/1/2017,Red Sauce,1
6/1/2017,Plain Papadum,32
6/1/2017,Spicy Papadum,2
6/1/2017,Chapati,9
6/1/2017,Puree,1
6/1/2017,Naan,12
6/1/2017,Garlic Naan,6
6/1/2017,Pilau Rice,14
6/1/2017,Plain Rice,3
6/1/2017,Green Salad,1
6/1/2017,Peshwari Naan,3
6/1/2017,Kulcha Naan,1
6/1/2017,Keema Naan,4
6/1/2017,Paratha,1
6/1/2017,Coke 1.5 ltr,1
6/1/2017,Meat Samosa,5
6/1/2017,French Fries,2
6/1/2017,Onion Bhaji,8
6/1/2017,Vegetable Samosa,3
6/1/2017,Special Fried Rice,6
6/1/2017,Keema Rice,1
6/1/2017,Mushroom Rice,4
6/1/2017,Mini Bhaji,1
6/1/2017,Sheek Kehab,3
6/1/2017,Chicken Tikka,2
6/1/2017,Aloo Chaat,1
6/1/2017,Vegetable Curry,2
6/1/2017,Mixed Starter,3
6/1/2017,Bombay Aloo,4
6/1/2017,Saag Aloo,1
6/1/2017,Saag Paneer,2
6/1/2017,Aloo Gobi,1
6/1/2017,Bhindi Bhajee,1
6/1/2017,King Prawn Butterfly,1
6/1/2017,Tarka Dall,1
6/1/2017,Madras,6
6/1/2017,Vindaloo,4
6/1/2017,Korma,5
6/1/2017,Curry,2
6/1/2017,Bhuna,4
6/1/2017,Chicken Tikka Jalfrezi,3
6/1/2017,Chicken Tikka Masala,6
6/1/2017,Lamb Tikka (Main),1
6/1/2017,Methi,3
6/1/2017,Saag,1
6/1/2017,Chicken Tikka (Main),1
6/1/2017,Lamb Tikka Jalfrezi,1
6/1/2017,Dhansak,1
6/1/2017,Lamb Chilli Masala,1
6/1/2017,Chicken Tikka Pasanda,1
6/1/2017,Chicken Biryani,3
6/1/2017,Lamb Biryani,1
6/1/2017,Garlic Tikka Chilli Masala,1
6/1/2017,Lamb Chops (Main),2
6/1/2017,Chicken Balti,1
6/1/2017,Chicken Shaslick,2
6/1/2017,Chicken Tikka Biryani,2
6/1/2017,Tandoori Mixed Grill,1
6/1/2017,Jinga Chillies,1
6/1/2017,King Prawn Karahi,1
6/1/2017,Dupiaza,1
7/1/2017,Mango Chutney,14
7/1/2017,Mint Sauce,13
7/1/2017,Onion Chutney,11
7/1/2017,Red Sauce,4
7/1/2017,Plain Papadum,51
7/1/2017,Spicy Papadum,1
7/1/2017,Chapati,4
7/1/2017,Naan,18
7/1/2017,Tandoori Roti,1
7/1/2017,Peshwari Naan,9
7/1/2017,Pilau Rice,29
7/1/2017,Plain Rice,9
7/1/2017,Keema Naan,7
7/1/2017,Garlic Naan,5
7/1/2017,Kulcha Naan,1
7/1/2017,Mini Bhaji,10
7/1/2017,Keema Rice,4
7/1/2017,Onion Bhaji,8
7/1/2017,Meat Samosa,2
7/1/2017,Mushroom Rice,10
7/1/2017,Special Fried Rice,2
7/1/2017,French Fries,1
7/1/2017,Vindaloo Sauce,1
7/1/2017,Saag Rice,1
7/1/2017,Korma Sauce,2
7/1/2017,Masala Sauce,2
7/1/2017,Chicken Tikka,3
7/1/2017,Chana Chaat,1
7/1/2017,Chicken Chaat,3
7/1/2017,Sheek Kehab,3
7/1/2017,Prawn Puree,1
7/1/2017,Bombay Aloo,14
7/1/2017,Saag Aloo,7
7/1/2017,Aloo Gobi,2
7/1/2017,Vegetable Curry,2
7/1/2017,Mushroom Bhajee,2
7/1/2017,Mixed Starter,2
7/1/2017,Vegetable Korma,1
7/1/2017,Curry,6
7/1/2017,Vindaloo,2
7/1/2017,Madras,11
7/1/2017,Lamb Tikka Jalfrezi,2
7/1/2017,Korma,8
7/1/2017,Chicken Chaat (Main),2
7/1/2017,Dupiaza,3
7/1/2017,Mushroom,2
7/1/2017,Chicken Tikka Masala,8
7/1/2017,Rogon,4
7/1/2017,Grapes Special,1
7/1/2017,Chicken Tikka Jalfrezi,1
7/1/2017,Pathia,2
7/1/2017,Chicken Tikka Pasanda,2
7/1/2017,Lamb Karahi,1
7/1/2017,Dhansak,1
7/1/2017,Chicken Tikka (Main),1
7/1/2017,Chicken Royal,1
7/1/2017,Bhuna,2
7/1/2017,Chicken Shaslick,6
7/1/2017,Chicken Biryani,1
7/1/2017,Garlic Tikka Chilli Masala,1
7/1/2017,Chicken Balti,1
7/1/2017,Lamb Chops (Main),1
7/1/2017,Chicken Shashlick Curry,3
7/1/2017,Chicken Tikka Balti,2
7/1/2017,Tandoori Mixed Grill,1
7/1/2017,King Prawn Royal,1
7/1/2017,Tandoori King Prawn Garlic,1
7/1/2017,Tandoori King Prawn Masala,1
8/1/2017,Mango Chutney,2
8/1/2017,Onion Chutney,3
8/1/2017,Red Sauce,3
8/1/2017,Mint Sauce,1
8/1/2017,Plain Papadum,13
8/1/2017,Spicy Papadum,2
8/1/2017,Chapati,13
8/1/2017,Puree,4
8/1/2017,Naan,5
8/1/2017,Plain Rice,1
8/1/2017,Pilau Rice,11
8/1/2017,Garlic Naan,6
8/1/2017,Keema Naan,3
8/1/2017,Tandoori Paratha,1
8/1/2017,Peshwari Naan,2
8/1/2017,Coke 1.5 ltr,1
8/1/2017,Garlic Rice,1
8/1/2017,Crispy Aloo,1
8/1/2017,Madras Sauce,1
8/1/2017,Vegetable Rice,2
8/1/2017,Onion Bhaji,1
8/1/2017,Mini Bhaji,1
8/1/2017,Special Fried Rice,1
8/1/2017,Mushroom Rice,1
8/1/2017,Vegetable Samosa,1
8/1/2017,Saag Rice,1
8/1/2017,Vindaloo Sauce,1
8/1/2017,Chicken Tikka,1
8/1/2017,Korma Sauce,1
8/1/2017,Chicken Chaat,1
8/1/2017,Tandoori Chicken,1
8/1/2017,Sheek Kehab,2
8/1/2017,Saag Dall,1
8/1/2017,Mushroom Bhajee,1
8/1/2017,Mixed Starter,1
8/1/2017,Tarka Dall,1
8/1/2017,Aloo Gobi,1
8/1/2017,Bombay Aloo,5
8/1/2017,Muttar Paneer,3
8/1/2017,Chana Masala,2
8/1/2017,Saag Aloo,2
8/1/2017,Lamb Chops,1
8/1/2017,Saag Paneer,1
8/1/2017,King Prawn Puree,2
8/1/2017,Curry,2
8/1/2017,Butter Chicken,3
8/1/2017,Dhansak,2
8/1/2017,Paneer Tikka Masala,1
8/1/2017,Korma,3
8/1/2017,Rogon,1
8/1/2017,Pathia,1
8/1/2017,Chicken Karahi,1
8/1/2017,Chicken Chilli Suka,1
8/1/2017,Chicken Tikka Masala,2
8/1/2017,Tandoori Chicken (Main),1
8/1/2017,Lamb Balti,1
8/1/2017,Chicken Biryani,1
8/1/2017,Lamb Biryani,1
8/1/2017,Tandoori Fish (Main),2
8/1/2017,Lamb Tikka Balti,1
8/1/2017,Tandoori Mixed Grill,2
8/1/2017,King Prawn Biryani,1
9/1/2017,Mint Sauce,2
9/1/2017,Onion Chutney,1
9/1/2017,Mango Chutney,5
9/1/2017,Plain Papadum,15
9/1/2017,Spicy Papadum,1
9/1/2017,Naan,3
9/1/2017,Plain Rice,4
9/1/2017,Pilau Rice,5
9/1/2017,Garlic Naan,4
9/1/2017,Peshwari Naan,1
9/1/2017,Keema Naan,1
9/1/2017,Onion Bhaji,3
9/1/2017,Mini Bhaji,3
9/1/2017,Vegetable Samosa,1
9/1/2017,Curry Sauce,1
9/1/2017,Prawn Puree,1
9/1/2017,COBRA (660ML),2
9/1/2017,Bombay Aloo,4
9/1/2017,Cauliflower Bhajee,1
9/1/2017,Curry,1
9/1/2017,Dhansak,3
9/1/2017,Chicken Tikka Masala,1
9/1/2017,Bhuna,1
9/1/2017,Korma,1
9/1/2017,Chicken Tikka (Main),1
9/1/2017,Tandoori Chicken Masala,2
9/1/2017,Chicken Tikka Sizzler,1
9/1/2017,Lamb Balti,1
10/1/2017,Mango Chutney,1
10/1/2017,Mint Sauce,1
10/1/2017,Onion Chutney,1
10/1/2017,Plain Papadum,1
10/1/2017,Spicy Papadum,2
10/1/2017,Naan,3
10/1/2017,Pilau Rice,3
10/1/2017,Peshwari Naan,1
10/1/2017,Garlic Naan,1
10/1/2017,Madras Sauce,2
10/1/2017,French Fries,1
10/1/2017,Mini Bhaji,2
10/1/2017,Vindaloo Sauce,2
10/1/2017,Keema Rice,1
10/1/2017,Onion Bhaji,1
10/1/2017,Mushroom Rice,2
10/1/2017,Lemon Rice,1
10/1/2017,Korma Sauce,2
10/1/2017,Chicken Tikka,3
10/1/2017,Tandoori Chicken,1
10/1/2017,Prawn Puree,1
10/1/2017,Bombay Aloo,1
10/1/2017,Saag Dall,3
10/1/2017,Vegetable Curry,1
10/1/2017,Brinjal Bhajee,1
10/1/2017,Cauliflower Bhajee,1
10/1/2017,Tarka Dall,1
10/1/2017,Bhindi Bhajee,1
10/1/2017,Saag Paneer,2
10/1/2017,Madras,1
10/1/2017,Korma,2
10/1/2017,Chilli Paneer,1
10/1/2017,Tandoori Chicken (Main),1
10/1/2017,Sheek Kebab (Main),2
10/1/2017,Butter Chicken,1
10/1/2017,Lamb Biryani,4
10/1/2017,Lamb Chops (Main),1
10/1/2017,Tandoori Chicken Masala,1
10/1/2017,Chicken Balti,1
10/1/2017,Vegetable Balti,1
10/1/2017,Tandoori Mixed Grill,2
11/1/2017,Onion Chutney,1
11/1/2017,Mint Sauce,1
11/1/2017,Lime Pickle,1
11/1/2017,Plain Papadum,6
11/1/2017,Naan,3
11/1/2017,Pilau Rice,11
11/1/2017,Keema Naan,2
11/1/2017,Garlic Naan,2
11/1/2017,Plain Rice,2
11/1/2017,Paratha,1
11/1/2017,Coke 1.5 ltr,1
11/1/2017,Onion Bhaji,3
11/1/2017,Garlic Rice,1
11/1/2017,Egg Rice,2
11/1/2017,Meat Samosa,1
11/1/2017,Vegetable Samosa,1
11/1/2017,Chicken Tikka,1
11/1/2017,Aloo Chaat,1
11/1/2017,Chicken Chaat,2
11/1/2017,Saag Aloo,3
11/1/2017,Royal Paneer,1
11/1/2017,Bombay Aloo,4
11/1/2017,Curry,1
11/1/2017,Madras,1
11/1/2017,Chicken Tikka Jalfrezi,2
11/1/2017,Butter Chicken,5
11/1/2017,Korma,5
11/1/2017,Chicken Chaat (Main),1
11/1/2017,Paneer Tikka Masala,2
11/1/2017,Lamb Karahi,1
11/1/2017,Chicken Tikka (Main),1
11/1/2017,Chicken Tikka Sizzler,1
12/1/2017,Mango Chutney,4
12/1/2017,Red Sauce,2
12/1/2017,Plain Papadum,5
12/1/2017,Chapati,1
12/1/2017,Naan,8
12/1/2017,Pilau Rice,6
12/1/2017,Coke 1.5 ltr,1
12/1/2017,Peshwari Naan,1
12/1/2017,Garlic Naan,1
12/1/2017,Onion Bhaji,3
12/1/2017,Meat Samosa,1
12/1/2017,Mini Bhaji,2
12/1/2017,Chicken Tikka,1
12/1/2017,Tandoori Chicken,2
12/1/2017,Bombay Aloo,1
12/1/2017,Tarka Dall,1
12/1/2017,Curry,2
12/1/2017,Madras,2
12/1/2017,Korma,2
12/1/2017,Chicken Chaat (Main),3
12/1/2017,Dhansak,1
12/1/2017,Chicken Tikka Jalfrezi,1
12/1/2017,Chicken Biryani,2
12/1/2017,Chicken Tikka Balti,1
13/01/2017,Mango Chutney,3
13/01/2017,Mint Sauce,4
13/01/2017,Red Sauce,1
13/01/2017,Onion Chutney,1
13/01/2017,Plain Papadum,19
13/01/2017,Chapati,4
13/01/2017,Naan,12
13/01/2017,Garlic Naan,2
13/01/2017,Pilau Rice,15
13/01/2017,Green Salad,3
13/01/2017,Keema Naan,5
13/01/2017,Plain Rice,3
13/01/2017,Peshwari Naan,3
13/01/2017,Paratha,3
13/01/2017,Mini Bhaji,2
13/01/2017,French Fries,1
13/01/2017,Onion Bhaji,4
13/01/2017,Vegetable Rice,1
13/01/2017,Meat Samosa,1
13/01/2017,Mushroom Rice,3
13/01/2017,Chicken Pakora,1
13/01/2017,Prawn Puree,2
13/01/2017,Sheek Kehab,1
13/01/2017,Tandoori Chicken,1
13/01/2017,Saag Aloo,1
13/01/2017,Bangon Hari Mirch,1
13/01/2017,Cauliflower Bhajee,1
13/01/2017,Chana Masala,1
13/01/2017,Vegetable Curry,2
13/01/2017,Aloo Gobi,3
13/01/2017,Saag Paneer,2
13/01/2017,Bombay Aloo,4
13/01/2017,Muttar Paneer,1
13/01/2017,Vegetable Korma,1
13/01/2017,Curry,2
13/01/2017,Vindaloo,1
13/01/2017,Madras,2
13/01/2017,Chicken Tikka Jalfrezi,1
13/01/2017,Dhansak,1
13/01/2017,Chicken Tikka Masala,4
13/01/2017,Bhuna,4
13/01/2017,Paneer Tikka Masala,1
13/01/2017,Lamb Chilli Masala,1
13/01/2017,Lamb Tikka Jalfrezi,1
13/01/2017,Chicken Tikka Pasanda,3
13/01/2017,Rogon,1
13/01/2017,Korma,3
13/01/2017,Chicken Tikka (Main),3
13/01/2017,Chicken Chilli Masala,1
13/01/2017,Butter Chicken,2
13/01/2017,Lamb Tikka Karahi,1
13/01/2017,Paneer Sizzler,1
13/01/2017,Lamb Balti,1
13/01/2017,Chicken Shaslick,2
13/01/2017,Chicken Balti,1
13/01/2017,Lamb Biryani,1
13/01/2017,Vegetable Biryani,1
13/01/2017,Tandoori Fish (Main),1
13/01/2017,Tandoori Mixed Grill,1
13/01/2017,Persian Lamb Biryani,1
13/01/2017,Pathia,1
14/01/2017,Mint Sauce,6
14/01/2017,Mango Chutney,8
14/01/2017,Onion Chutney,3
14/01/2017,Red Sauce,3
14/01/2017,Plain Papadum,38
14/01/2017,Spicy Papadum,1
14/01/2017,Chapati,1
14/01/2017,Puree,1
14/01/2017,Naan,20
14/01/2017,Tandoori Paratha,1
14/01/2017,Plain Rice,8
14/01/2017,Peshwari Naan,4
14/01/2017,Pilau Rice,21
14/01/2017,Garlic Naan,4
14/01/2017,Paratha,2
14/01/2017,Coke 1.5 ltr,1
14/01/2017,Kulcha Naan,1
14/01/2017,Keema Naan,4
14/01/2017,Meat Samosa,2
14/01/2017,Onion Bhaji,5
14/01/2017,Special Fried Rice,5
14/01/2017,Vegetable Samosa,3
14/01/2017,French Fries,4
14/01/2017,Keema Rice,1
14/01/2017,Mini Bhaji,1
14/01/2017,Mushroom Rice,8
14/01/2017,Garlic Rice,1
14/01/2017,Vegetable Rice,1
14/01/2017,Lemon Rice,1
14/01/2017,Sheek Kehab,1
14/01/2017,Chicken Tikka,4
14/01/2017,Chicken Pakora,1
14/01/2017,Chana Chaat,1
14/01/2017,Prawn Puree,1
14/01/2017,Masala Sauce,1
14/01/2017,COBRA (660ML),1
14/01/2017,Tarka Dall,1
14/01/2017,Aloo Gobi,2
14/01/2017,Saag Bhajee,1
14/01/2017,Bombay Aloo,8
14/01/2017,Saag Aloo,3
14/01/2017,Aloo Peas,1
14/01/2017,Vegetable Curry,2
14/01/2017,Mixed Starter,2
14/01/2017,King Prawn Puree,1
14/01/2017,Lamb Chops,2
14/01/2017,Muttar Paneer,1
14/01/2017,Chana Masala,1
14/01/2017,Mushroom Bhajee,1
14/01/2017,Curry,5
14/01/2017,Vindaloo,2
14/01/2017,Madras,10
14/01/2017,Jeera Chicken,1
14/01/2017,Chicken Tikka Jalfrezi,1
14/01/2017,Korma,7
14/01/2017,Methi,2
14/01/2017,Bhuna,3
14/01/2017,Rogon,2
14/01/2017,Saag,2
14/01/2017,Chicken Tikka Masala,5
14/01/2017,Lamb Tikka Jalfrezi,1
14/01/2017,Pathia,2
14/01/2017,Butter Chicken,2
14/01/2017,Chicken Karahi,1
14/01/2017,Lamb Tikka Masala,1
14/01/2017,Tandoori Chicken (Main),1
14/01/2017,Chicken Tikka Pasanda,3
14/01/2017,Lamb Tikka (Main),1
14/01/2017,Dhansak,3
14/01/2017,Lamb Biryani,2
14/01/2017,Chicken Balti,2
14/01/2017,Chicken Shaslick,1
14/01/2017,Lamb Shaslick,1
14/01/2017,Tandoori Fish (Main),1
14/01/2017,Chicken Tikka Biryani,2
14/01/2017,Prawn Biryani,1
14/01/2017,Lamb Tikka Balti,1
14/01/2017,Tandoori Mixed Grill,3
14/01/2017,Tandoori King Prawn Masala,1
15/01/2017,Onion Chutney,4
15/01/2017,Mango Chutney,2
15/01/2017,Mint Sauce,3
15/01/2017,Plain Papadum,31
15/01/2017,Naan,4
15/01/2017,Garlic Naan,3
15/01/2017,Keema Naan,7
15/01/2017,Pilau Rice,12
15/01/2017,Plain Rice,1
15/01/2017,Onion Bhaji,5
15/01/2017,Mini Bhaji,1
15/01/2017,Vegetable Samosa,2
15/01/2017,COBRA (330ML),1
15/01/2017,Onion Rice,2
15/01/2017,Vegetable Rice,1
15/01/2017,Stuffed Paratha,1
15/01/2017,Mushroom Rice,2
15/01/2017,Special Fried Rice,3
15/01/2017,Chicken Chaat,2
15/01/2017,Aloo Chaat,2
15/01/2017,COBRA (660ML),6
15/01/2017,Saag Aloo,5
15/01/2017,Mixed Starter,1
15/01/2017,Bombay Aloo,2
15/01/2017,Aloo Gobi,1
15/01/2017,Vindaloo,2
15/01/2017,Curry,5
15/01/2017,Madras,2
15/01/2017,Chicken Karahi,2
15/01/2017,Chicken Tikka Masala,2
15/01/2017,Tandoori Chicken (Main),1
15/01/2017,Grapes Special,1
15/01/2017,Butter Chicken,2
15/01/2017,Bhuna,2
15/01/2017,Korma,4
15/01/2017,Saag,3
15/01/2017,Lamb Karahi,1
15/01/2017,Pathia,1
15/01/2017,Lamb Tikka (Main),1
15/01/2017,Chicken Tikka (Main),1
15/01/2017,Chicken Tikka Pasanda,1
15/01/2017,Chicken Tikka Sizzler,1
15/01/2017,Lamb Tikka Sizzler,1
15/01/2017,Garlic Tikka Chilli Masala,1
15/01/2017,Chicken Balti,1
15/01/2017,Chicken Biryani,2
15/01/2017,Tandoori King Prawn Garlic,1
16/01/2017,Mango Chutney,2
16/01/2017,Red Sauce,1
16/01/2017,Peshwari Naan,1
16/01/2017,Garlic Naan,1
16/01/2017,Mini Bhaji,1
16/01/2017,Mushroom Rice,1
16/01/2017,Chicken Tikka,2
16/01/2017,Korma Sauce,1
16/01/2017,Brinjal Bhajee,1
16/01/2017,Saag Aloo,1
16/01/2017,Bombay Aloo,1
16/01/2017,Chilli Paneer,1
16/01/2017,Dhansak,2
17/01/2017,Chapati,7
17/01/2017,Naan,3
17/01/2017,Tandoori Roti,2
17/01/2017,Garlic Naan,8
17/01/2017,Kulcha Naan,1
17/01/2017,Peshwari Naan,2
17/01/2017,Pilau Rice,4
17/01/2017,Plain Rice,1
17/01/2017,Onion Bhaji,1
17/01/2017,Onion Rice,1
17/01/2017,Saag Rice,1
17/01/2017,Keema Rice,1
17/01/2017,Mini Bhaji,1
17/01/2017,Mushroom Rice,1
17/01/2017,Garlic Rice,1
17/01/2017,Chana Chaat,1
17/01/2017,Chicken Tikka,2
17/01/2017,Lamb Tikka,1
17/01/2017,Korma Sauce,1
17/01/2017,COBRA (660ML),3
17/01/2017,King Prawn Butterfly,1
17/01/2017,Saag Aloo,3
17/01/2017,Saag Paneer,2
17/01/2017,Bombay Aloo,1
17/01/2017,Saag Bhajee,1
17/01/2017,Garlic Mushroom,1
17/01/2017,Vindaloo,3
17/01/2017,Garlic Chicken,2
17/01/2017,Lamb Tikka Masala,1
17/01/2017,Chicken Chaat (Main),1
17/01/2017,Chicken Tikka Masala,4
17/01/2017,Chicken Karahi,1
17/01/2017,Butter Chicken,1
17/01/2017,Lamb Karahi,1
17/01/2017,Dupiaza,2
17/01/2017,Korma,1
17/01/2017,Chicken Tikka (Main),1
17/01/2017,Chicken Chilli Masala,1
17/01/2017,Methi,1
17/01/2017,Lamb Chops (Main),1
17/01/2017,Paneer Sizzler,1
17/01/2017,Chicken Tikka Balti,2
17/01/2017,Chicken Tikka Biryani,1
17/01/2017,Tandoori Fish Karahi,1
17/01/2017,Tandoori Mixed Grill,1
17/01/2017,King Prawn Karahi,1
18/01/2017,Mango Chutney,1
18/01/2017,Onion Chutney,1
18/01/2017,Mint Sauce,2
18/01/2017,Red Sauce,2
18/01/2017,Plain Papadum,9
18/01/2017,Dahi,1
18/01/2017,Peshwari Naan,1
18/01/2017,Pilau Rice,1
18/01/2017,Green Salad,1
18/01/2017,Onion Bhaji,2
18/01/2017,Mushroom Rice,1
18/01/2017,Brinjal Bhajee,1
18/01/2017,Saag Dall,1
18/01/2017,Bombay Aloo,1
18/01/2017,Saag Aloo,1
18/01/2017,Chilli Paneer,1
18/01/2017,Korma,2
18/01/2017,Dupiaza,1
18/01/2017,Chicken Tikka Masala,1
18/01/2017,Lamb Biryani,1
18/01/2017,Chicken Tikka Biryani,1
19/01/2017,Mint Sauce,1
19/01/2017,Onion Chutney,2
19/01/2017,Plain Papadum,1
19/01/2017,Spicy Papadum,3
19/01/2017,Chapati,1
19/01/2017,Naan,6
19/01/2017,Pilau Rice,3
19/01/2017,Plain Rice,1
19/01/2017,Garlic Naan,4
19/01/2017,Egg Rice,2
19/01/2017,Onion Bhaji,2
19/01/2017,Mini Bhaji,1
19/01/2017,Chicken Tikka,2
19/01/2017,Sheek Kehab,2
19/01/2017,Bombay Aloo,3
19/01/2017,Chana Masala,1
19/01/2017,Aloo Gobi,2
19/01/2017,Saag Paneer,2
19/01/2017,Saag Dall,1
19/01/2017,Saag Aloo,1
19/01/2017,Curry,1
19/01/2017,Madras,2
19/01/2017,Chicken Chaat (Main),2
19/01/2017,Chicken Tikka (Main),1
19/01/2017,Sheek Kebab (Main),1
19/01/2017,Korma,2
19/01/2017,Chicken Tikka Sizzler,1
19/01/2017,Lamb Chops (Main),1
19/01/2017,Vegetable Biryani,1
19/01/2017,Chicken Balti,2
19/01/2017,Tandoori Chicken Masala,1
20/01/2017,Mint Sauce,1
20/01/2017,Red Sauce,2
20/01/2017,Mango Chutney,5
20/01/2017,Plain Papadum,22
20/01/2017,Spicy Papadum,2
20/01/2017,Chapati,7
20/01/2017,Naan,6
20/01/2017,Pilau Rice,14
20/01/2017,Garlic Naan,6
20/01/2017,Plain Rice,1
20/01/2017,Coke 1.5 ltr,2
20/01/2017,Peshwari Naan,1
20/01/2017,Keema Naan,2
20/01/2017,Mushroom Rice,5
20/01/2017,Onion Bhaji,6
20/01/2017,Special Fried Rice,2
20/01/2017,Mini Bhaji,2
20/01/2017,Meat Samosa,1
20/01/2017,Vegetable Samosa,1
20/01/2017,Vegetable Rice,1
20/01/2017,Sheek Kehab,2
20/01/2017,Chicken Chaat,1
20/01/2017,Lamb Tikka,1
20/01/2017,Chicken Tikka,1
20/01/2017,Mushroom Bhajee,2
20/01/2017,Saag Aloo,5
20/01/2017,Mixed Starter,1
20/01/2017,Bombay Aloo,2
20/01/2017,Lamb Chops,1
20/01/2017,Madras,5
20/01/2017,Bhuna,5
20/01/2017,Dupiaza,1
20/01/2017,Butter Chicken,3
20/01/2017,Chicken Tikka Pasanda,1
20/01/2017,Korma,3
20/01/2017,Chicken Tikka Masala,2
20/01/2017,Saag,2
20/01/2017,Chicken Tikka Jalfrezi,1
20/01/2017,Chicken Tikka (Main),1
20/01/2017,Dhansak,3
20/01/2017,Curry,1
20/01/2017,Chicken Balti,1
20/01/2017,Chicken Shaslick,1
20/01/2017,Lamb Tikka Biryani,1
20/01/2017,Chicken Roshni,1
20/01/2017,Prawn Biryani,1
21/01/2017,Mango Chutney,8
21/01/2017,Onion Chutney,7
21/01/2017,Mint Sauce,4
21/01/2017,Red Sauce,1
21/01/2017,Plain Papadum,35
21/01/2017,Naan,17
21/01/2017,Peshwari Naan,2
21/01/2017,Garlic Naan,19
21/01/2017,Pilau Rice,27
21/01/2017,Keema Naan,3
21/01/2017,Plain Rice,6
21/01/2017,Paratha,1
21/01/2017,Kulcha Naan,1
21/01/2017,Madras Sauce,1
21/01/2017,Mini Bhaji,5
21/01/2017,French Fries,6
21/01/2017,Mushroom Rice,12
21/01/2017,Onion Bhaji,7
21/01/2017,Vegetable Rice,1
21/01/2017,Garlic Rice,1
21/01/2017,Meat Samosa,3
21/01/2017,Keema Rice,1
21/01/2017,Special Fried Rice,2
21/01/2017,Stuffed Paratha,1
21/01/2017,Crispy Aloo,1
21/01/2017,Lemon Rice,1
21/01/2017,Prawn Puree,3
21/01/2017,Chicken Tikka,5
21/01/2017,Tandoori Chicken,2
21/01/2017,Garlic Chicken Rice,1
21/01/2017,Tandoori Fish,1
21/01/2017,Saag Aloo,4
21/01/2017,Mushroom Bhajee,3
21/01/2017,Bombay Aloo,10
21/01/2017,Lamb Chops,2
21/01/2017,Cauliflower Bhajee,1
21/01/2017,Aloo Gobi,1
21/01/2017,Saag Paneer,1
21/01/2017,Chana Masala,2
21/01/2017,King Prawn Butterfly,1
21/01/2017,Vegetable Korma,1
21/01/2017,Madras,13
21/01/2017,Curry,7
21/01/2017,Vindaloo,2
21/01/2017,Korma,7
21/01/2017,Chicken Tikka Masala,10
21/01/2017,Chicken Tikka Jalfrezi,3
21/01/2017,Bhuna,3
21/01/2017,Paneer Tikka Masala,1
21/01/2017,Chicken Karahi,1
21/01/2017,Lamb Karahi,1
21/01/2017,Chicken Tikka (Main),4
21/01/2017,Butter Chicken,3
21/01/2017,Vegetable Karahi,1
21/01/2017,Dhansak,1
21/01/2017,Chicken Chilli Masala,2
21/01/2017,Tandoori Chicken (Main),1
21/01/2017,Chicken Tikka Pasanda,1
21/01/2017,Methi,2
21/01/2017,Malaya,1
21/01/2017,Dupiaza,1
21/01/2017,Pathia,1
21/01/2017,Lamb Biryani,3
21/01/2017,Lamb Tikka Sizzler,1
21/01/2017,Vegetable Biryani,2
21/01/2017,Lamb Balti,1
21/01/2017,Garlic Tikka Chilli Masala,1
21/01/2017,Chicken Balti,3
21/01/2017,Chicken Biryani,1
21/01/2017,Tandoori Fish (Main),1
21/01/2017,Tandoori Mixed Grill,3
22/01/2017,Mango Chutney,5
22/01/2017,Onion Chutney,1
22/01/2017,Lime Pickle,1
22/01/2017,Mint Sauce,2
22/01/2017,Plain Papadum,11
22/01/2017,Spicy Papadum,1
